id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
623519,David Olmedo-Barrera,22-06-1994,30,"6' 1""",195,OF,"Glendale, USA",L/R
623173,Chuck Taylor,21-09-1993,31,"5' 9""",190,OF,"Arlington, USA",S/L
680636,Ramon Mendoza,31-08-2000,24,"5' 11""",174,2B,"Tijuana, Mexico",R/R
517062,Juan Pablo Oramas,11-05-1990,34,"5' 10""",210,P,"Villa Hermosa Centro, Mexico",L/L
675188,Hector Villalobos,19-08-1996,28,"5' 11""",182,P,"San Quintin, Mexico",L/L
453526,Jesse Estrada,27-10-1983,40,"6' 8""",260,P,"El Paso, USA",R/R
688040,Luis Rodriguez,07-11-1998,25,"5' 9""",165,2B,"Los Mochis, Mexico",R/R
685692,Vicente Valenzuela,01-06-2001,23,"5' 9""",143,P,"Los Mochis, Mexico",R/R
538174,Eliezer Ortiz,18-07-1987,37,"5' 9""",180,OF,"Veracruz, Mexico",R/R
701010,Roque Salinas,08-11-2002,21,"5' 8""",180,OF,"Nuevo Laredo, Mexico",L/L
672606,Ricardo Hernandez,04-02-1998,26,"6' 1""",205,P,"Cuernevaca, Mexico",R/R
641104,Carlos Mendivil,29-08-1993,31,"5' 7""",180,C,"Tijuana, Mexico",L/R
682761,Josuan Hernandez,30-01-1994,30,"5' 8""",190,IF,"Havana, Cuba",R/R
672757,Miguel Lopez,02-08-1998,26,"6' 1""",206,C,"Ahome, Mexico",R/R
453575,Jose Guadalupe Chavez,02-01-1985,39,"5' 10""",180,2B,"Guaymas, Mexico",S/R
692750,Omar Sainz,31-01-1994,30,"6' 2""",194,P,"Empalme, Mexico",L/L
519068,Efren Navarro,14-05-1986,38,"6' 0""",210,1B,"Lynwood, USA",L/L
702800,Aldo Nuno,27-12-1994,29,"5' 9""",175,P,"Ocotlan, Mexico",R/R
680771,Mateo Gil,24-07-2000,24,"6' 0""",180,3B,"Newport Beach, USA",R/R
616569,Diego Madero,17-01-1992,32,"5' 7""",163,SS,"Hermosillo, Mexico",R/R
678977,Martin Herrera,22-09-2000,24,"6' 0""",175,P,"Minatitlan, Mexico",L/R
656029,Alexis Wilson,13-08-1996,28,"5' 10""",200,C,"Los Mochis, Mexico",R/R
455369,Ramiro Pena,18-07-1985,39,"5' 11""",200,2B,"Monterrey, Mexico",S/R
457786,Anthony Vasquez,19-09-1986,38,"6' 0""",190,P,"San Antonio, USA",L/L
570664,Carlos Vazquez,03-09-1991,33,"5' 11""",180,P,"Ciudad Nezahualcoyotl, Mexico",L/L
593604,Alberto Baldonado,01-02-1993,31,"6' 5""",270,P,"Colon, Panama",L/L
698795,Yoelkis Guibert,29-08-1994,30,"5' 10""",167,OF,"Palma Soriano, Cuba",L/L
639238,Edgar Arredondo,16-05-1997,27,"6' 3""",230,P,"Culiacan, Mexico",R/R
544365,Manny Bañuelos,13-03-1991,33,"5' 10""",215,P,"Gomez Palacio, Mexico",R/L
670940,Juan Pablo Lopez,17-02-1999,25,"6' 4""",222,P,"Guasave, Mexico",L/L
670986,Jose Bravo,10-06-1997,27,"6' 3""",213,P,"Tijuana, Mexico",R/R
652999,Jesus Fabela,07-12-1994,29,"5' 8""",171,OF,"Tijuana, Mexico",R/R
455378,Ali Solis,29-09-1987,37,"6' 0""",200,C,"Mexicali, Mexico",R/R
500869,Emmanuel Avila,26-11-1988,35,"5' 11""",205,2B,"Los Mochis, Mexico",L/R
594105,Aldo Montes,02-02-1990,34,"6' 1""",180,P,"Tijuana Baja, Mexico",R/R
518435,Manny Barreda,08-10-1988,36,"5' 11""",195,P,"Prescott, USA",R/R
653252,Sasagi Sanchez,03-06-1994,30,"5' 9""",176,P,"Mazatlan, Mexico",R/R
501886,Derrick Loop,11-12-1983,40,"6' 3""",220,P,"Corona, USA",R/L
608841,Joey Meneses,06-05-1992,32,"6' 3""",235,1B,"Culiacan, Mexico",R/R
590271,Sebastián Elizalde,20-11-1991,32,"6' 0""",195,OF,"Guaymas, Mexico",L/R
698962,Ricardo Estrada,25-06-2002,22,"6' 0""",170,P,"Chihuahua, Mexico",L/L
592859,Stevie Wilkerson,11-01-1992,32,"6' 2""",200,2B,"Roswell, USA",S/R
424144,Oliver Pérez,15-08-1981,43,"6' 3""",225,P,"Culiacan, Mexico",L/L
538079,Antonio Lamas,30-12-1989,34,"5' 9""",165,2B,"Chilapa, Mexico",R/R
665289,Zach Hartman,01-01-1992,32,"6' 0""",195,P,"Modesto, USA",R/R
666015,Francisco Villegas,31-08-1997,27,"6' 2""",175,P,"Cuauhtemoc, Mexico",L/L
546366,Francisco Lugo,22-10-1991,32,"6' 0""",180,OF,"Hermosillo, Mexico",R/R
664823,David Gutierrez,18-08-1993,31,"5' 9""",198,P,"Guamuchil, Mexico",R/R
678429,Manuel Espinoza,17-11-2000,23,"5' 11""",150,P,"Culiacan Rosales, Mexico",R/R
677775,Javier Mireles,12-01-1996,28,"5' 9""",180,IF,"Saltillo, Mexico",R/R
602513,Gonzalo Sanudo,10-01-1992,32,"6' 3""",235,P,"Tabasco, Mexico",L/R
696075,Luis Angel Verdugo,07-05-2003,21,"6' 0""",186,P,"Culiacan, Mexico",R/R
683124,Fernando Olguin,04-03-2001,23,"5' 9""",155,P,"Tijuana, Mexico",R/R
679344,Kyle Arjona,17-01-1997,27,"5' 10""",195,P,"Cape Coral, USA",R/R
703840,Jose Angel Sauceda,12-09-2001,23,"5' 9""",160,P,"Culiacan, Mexico",R/R
685771,Alfredo Hurtado,19-09-1997,27,"5' 9""",176,C,"Agua Prieta, Mexico",S/R
680118,Dairon Blanco,26-04-1993,31,"5' 11""",200,OF,"Florida, Cuba",R/R
680365,German Revilla,09-10-2000,24,"5' 11""",176,C,"Magdalena de Kino, Mexico",R/R
444556,Santiago Gutierrez,21-02-1986,38,"6' 2""",200,P,"Sahuayo, Mexico",L/L
626997,Nicolas Heredia,07-10-1992,32,"6' 0""",198,P,"Culiacan, Mexico",R/R
447763,Jesus Adrian Castillo,31-05-1984,40,"6' 0""",205,P,"Nogales, Mexico",R/R
591331,Alan Sanchez,22-03-1989,35,"6' 0""",185,OF,"Guasave, Mexico",L/R
572182,Darnell Sweeney,01-02-1991,33,"6' 1""",205,OF,"Hollywood, USA",S/R
514390,Marco Tovar,31-12-1988,35,"6' 0""",210,P,"Tijuana, Mexico",R/L
703896,Juan Pineda,04-02-2002,22,"6' 1""",177,P,,R/R
455359,Orlando Lara,20-05-1985,39,"6' 2""",205,P,"Cosamaloapan, Mexico",L/L
622009,Jaime Lugo,19-03-1992,32,"6' 1""",198,P,"Ciudad Obregon, Sonora, Mexico",R/R
696110,Juan Raul Camacho,24-06-2000,24,"0' 0""",0,C,"Bahia Asuncion, Mexico",R/R
515189,Japhet Amador,19-01-1987,37,"6' 4""",310,1B,"Mulege, Mexico",R/R
591977,Felix Perez,14-11-1984,39,"6' 2""",190,OF,"Isla de la Juventud, Cuba",L/L
691858,Jared Serna,01-06-2002,22,"5' 7""",168,SS,"Guaymas, Mexico",R/R
657514,Brennan Bernardino,15-01-1992,32,"6' 4""",180,P,"Valencia, USA",L/L
679589,Fernando Villegas,28-06-1998,26,"5' 10""",176,OF,"Saltillo, Mexico",R/R
672598,Alemao Hernandez,27-09-1999,25,"5' 8""",187,P,"Guadalajara, Mexico",L/L
532077,Roberto Osuna,07-02-1995,29,"6' 2""",217,P,"Juan Jose Rios, Mexico",R/R
603877,Fernando Flores,21-08-1991,33,"6' 1""",183,C,"Ciudad Obregon, Mexico",S/R
594976,David Richardson,31-01-1991,33,"5' 11""",170,P,"Tampa, USA",R/R
456493,Felipe Arredondo,04-10-1986,38,"6' 4""",225,P,"Culiacan, Mexico",R/R
645311,Rigoberto Terrazas,11-04-1996,28,"6' 2""",180,3B,"San Luis Rio Colorado, Mexico",S/R
616617,Adrian Gusman,05-08-1991,33,"6' 0""",180,P,"Ensenada, Mexico",L/L
604596,Alex Delgado,01-11-1994,29,"6' 1""",187,P,"Mexicali, Mexico",L/L
469117,Amadeo Zazueta,31-01-1986,38,"5' 10""",160,2B,"Culican, Mexico",R/R
473242,Agustin Murillo,05-05-1982,42,"6' 3""",195,3B,"Tijuana, Mexico",R/R
622700,Santiago Chávez,05-08-1995,29,"5' 11""",205,C,"Saltillo, Mexico",R/R
497575,Manny Rodriguez,28-07-1982,42,"5' 10""",187,2B,"Guasave, Sinaloa, Mexico",R/R
668992,Missael Rivera,03-03-1996,28,"5' 10""",168,IF,"Guasave, Mexico",L/R
487019,Manuel Flores,20-02-1986,38,"6' 2""",200,P,"Chicxuluib, Mexico",R/R
550339,Irwin Delgado,15-06-1989,35,"5' 9""",190,P,"Mexicali, Mexico",L/L
686317,Edgar Manzo,24-10-2000,23,"5' 11""",181,P,"Guadalajara, Mexico",R/R
591572,Jose Aguilar,19-05-1990,34,"5' 10""",185,OF,"Maravatio, Mexico",R/R
645848,Dariel Álvarez,07-11-1988,35,"6' 2""",180,OF,"Camaguey, Cuba",R/R
672361,Agustin Ruiz,23-09-1999,25,"6' 2""",215,OF,"Villahermosa, Mexico",L/R
700071,Alexandro Tovalin,25-11-1997,26,"6' 0""",187,P,"San Diego, USA",R/R
696030,Alejandro Osuna,10-10-2002,22,"5' 9""",185,OF,"Ahome, Mexico",L/L
691823,Esteban Bloch,06-08-1999,25,"6' 3""",187,P,"Hermosillo, Mexico",R/R
573106,Tillman Pugh,19-02-1989,35,"6' 0""",190,OF,"Oakland, USA",R/R
593771,Oscar Hurtado,26-10-1988,35,"6' 0""",200,P,"Tijuana, Mexico",R/R
547375,Sergio Perez,27-10-1989,34,"6' 0""",180,OF,"Nuevo Laredo, Mexico",L/R
573064,Vidal Nuño,26-07-1987,37,"5' 11""",210,P,"National City, USA",L/L
676021,Luis Santos,04-01-2000,24,"5' 6""",160,2B,"Paso de la Boca, Mexico",R/R
477644,Christian Zazueta,20-10-1984,39,"5' 11""",190,OF,"Bacobampo, Mexico",R/R
683138,Fernando Lozano,11-01-2000,24,"6' 2""",186,P,"Ensenada, Mexico",R/R
672911,Jesus Cruz,15-04-1995,29,"6' 1""",230,P,"Salinas de Hidalgo, Mexico",R/R
645417,Edgar Gomez,05-01-1993,31,"5' 11""",190,P,"Mexicali, Mexico",R/R
622270,Alex D. Mejia,18-01-1991,33,"6' 1""",200,2B,"Sylmar, USA",R/R
606477,Aneury Tavárez,14-04-1992,32,"5' 9""",175,OF,"Barrio Obrero, Dominican Republic",L/R
519345,Joey Terdoslavich,09-09-1988,36,"6' 1""",200,1B,"Sarasota, USA",S/R
572025,Miguel Pena,24-10-1990,33,"6' 2""",175,P,"Mission, USA",L/L
800020,Luis Serrano,04-09-1994,30,"6' 2""",203,OF,"Sancti Spiritus, Cuba",R/R
673238,Alejandro Chavez,14-07-1999,25,"6' 2""",170,P,"Guasave, Mexico",R/R
701195,Manuel Castro,11-05-2002,22,"5' 8""",180,P,"Guasave, Mexico",R/R
604996,Carlos Garzon,14-05-1992,32,"6' 0""",205,C,"Oaxaca, Mexico",R/R
533822,Mario Vega,08-11-1991,32,"5' 9""",163,2B,"Nogales, Mexico",R/R
607601,Jordan Kipper,06-10-1992,32,"6' 4""",185,P,"Phoenix, USA",R/R
514919,Jesus Pirela,13-03-1989,35,"6' 0""",155,P,"Maracaibo, Venezuela",R/R
676019,Oscar Rojas,05-05-1999,25,"5' 11""",200,P,"Guanajuato, Mexico",R/R
683560,Roberto Garza,22-06-2002,22,"6' 2""",175,P,"San Pedro Garza Garcia, Mexico",R/R
502515,Raul Barron,04-04-1986,38,"5' 10""",180,P,"Glendale, USA",S/R
473659,Daniel Guerrero,21-07-1985,39,"6' 1""",190,P,"Tecuala, Mexico",R/R
691883,Ramon Carrasco,09-08-2002,22,"6' 0""",167,P,"Chihuahua, Mexico",R/R
543875,Niko Vasquez,26-02-1989,35,"6' 0""",170,3B,"Oxnard, USA",R/R
643518,Jose Samayoa,09-03-1990,34,"6' 1""",200,P,"Hermosillo, Mexico",R/R
674073,Jack Weisenburger,08-10-1997,27,"6' 3""",220,P,"Rockford, USA",R/R
679943,Jose Ramirez,10-01-1998,26,"6' 2""",225,P,"Monterrey, Mexico",R/R
660427,Adrian Rodriguez,08-08-1996,28,"6' 1""",233,P,"Tlaquepaque, Mexico",R/R
625329,Henry Urrutia,13-02-1987,37,"6' 5""",200,OF,"Las Tunas, Cuba",L/R
641538,Frank Duncan,30-01-1992,32,"6' 4""",215,P,"San Francisco, USA",R/R
515808,Gabriel Garcia,11-05-1989,35,"5' 11""",140,P,"Charallave, Venezuela",L/L
678741,Oliver Cervantes,23-05-1998,26,"6' 2""",200,P,"Guasave, Mexico",R/R
543611,Danny Ortiz,05-01-1990,34,"5' 11""",190,OF,"Caguas, Puerto Rico",L/L
554031,Jose Manuel Orozco,17-10-1990,33,"6' 0""",190,OF,"Mazatlan, Mexico",L/L
685736,Cristian Mejia,20-07-1999,25,"6' 1""",192,C,"Gusave, Mexico",R/R
687455,Juan Cossio,10-01-1999,25,"6' 0""",194,P,"La Paz, Mexico",R/R
689161,Carlos Arellano,18-08-1998,26,"5' 10""",165,SS,"Calexico, USA",R/R
650207,Yordanys Linares,06-01-1989,35,"5' 11""",180,OF,"Remedios, Cuba",L/R
698875,Enrique Alanis,05-07-2001,23,"6' 1""",180,P,"Monterrey, Mexico",R/R
665870,Kevin Zamudio,23-08-1997,27,"6' 0""",200,1B,"Tijuana, Mexico",R/R
572241,David Washington,20-11-1990,33,"6' 5""",260,1B,"San Diego, USA",L/L
650346,Ramon Hernandez,02-03-1996,28,"6' 4""",195,IF,"Santo Domingo, Dominican Republic",R/R
700063,Alexis Vera,19-03-2000,24,"6' 2""",188,P,"Ocotlan, Mexico",R/R
703880,Jesus Martinez,01-10-2003,21,,187,P,"San Ignacio, Mexico",L/L
572943,Jeff Ibarra,18-08-1987,37,"6' 6""",180,P,"Escondido, USA",L/L
650960,Daniel Duarte,04-12-1996,27,"6' 0""",235,P,"Huatabampo, Mexico",R/R
664670,Alejo Lopez,05-05-1996,28,"5' 8""",170,2B,"Mexico City, Mexico",S/R
676020,Javier Sanchez,27-10-1999,24,"5' 11""",160,SS,"Los Mochis, Mexico",R/R
496062,Enrique Osorio,14-01-1985,39,"5' 6""",161,OF,"Veracruz, Mexico",R/R
570799,Christian Villanueva,19-06-1991,33,"5' 11""",210,3B,"Guadalajara, Mexico",R/R
622365,Anfernee Benitez,24-07-1995,29,"6' 1""",180,P,"Aguadulce, Panama",R/L
683110,Miguel Ojeda Jr.,16-06-2000,24,"6' 0""",200,C,"Guaymas, Mexico",R/R
518585,Fernando Cruz,28-03-1990,34,"6' 2""",237,P,"Bayamon, Puerto Rico",R/R
676140,Julian Ornelas,28-12-1996,27,"6' 0""",184,OF,"Tijuana, Mexico",L/R
542278,Fredy Quintero,29-12-1987,36,"6' 0""",195,P,"Los Mochis, Mexico",R/R
605109,Manny Martinez,31-12-1991,32,"6' 1""",155,P,"Guacara, Venezuela",R/R
692940,Erick Preciado,25-06-1996,28,"6' 0""",180,P,,R/R
703712,Geovanny Zamudio,21-08-2003,21,"5' 10""",187,P,"Culiacan, Mexico",R/R
653250,Francisco Ferreiro,29-01-1994,30,"6' 0""",180,OF,"Culiacan, Mexico",L/R
500724,JC Ramírez,16-08-1988,36,"6' 4""",220,P,"Managua, Nicaragua",R/R
674495,Sergio Alvarado,12-05-1998,26,"5' 10""",198,P,"Delicias, Mexico",L/L
671760,Mario Jimenez,06-12-1995,28,"5' 11""",198,P,"Oaxaca, Mexico",R/R
592144,Wynton Bernard,24-09-1990,34,"6' 0""",195,OF,"San Diego, USA",R/R
592387,Ryon Healy,10-01-1992,32,"6' 4""",230,1B,"West Hills, USA",R/R
495561,Oswaldo Martínez,25-09-1988,36,"6' 0""",180,P,"San Luis Potosi, Mexico",R/R
673239,Raul De Los Reyes,24-08-1997,27,"6' 4""",220,P,"Ciudad Obregon, Mexico",R/R
622011,Yair Lozoya,23-12-1992,31,"5' 8""",198,P,"Ciudad Juarez, Mexico",R/R
657424,Matt Gage,11-02-1993,31,"6' 3""",265,P,"Johnstown, USA",L/L
692673,Kodai Hamaya,27-02-1993,31,"6' 1""",172,P,"Totsukawa, Japan",L/L
664482,Gonzalo Ochoa,11-04-1993,31,"6' 2""",201,P,"Guadalupe, Mexico",R/R
654959,Andres Ayon,23-03-1995,29,"6' 1""",180,OF,"Ahome, Mexico",L/R
681008,Jesus Valenzuela,13-02-1996,28,"6' 0""",200,P,"Los Mochis, Mexico",R/R
703725,Luis Gastelum,27-09-2001,23,"6' 2""",168,P,"Los Mochis, Mexico",R/R
701746,Roberto Mendez,24-06-2001,23,"5' 8""",170,2B,"Los Mochis, Mexico",R/R
466089,Saul Soto,11-08-1978,46,"6' 4""",245,C,"Los Mochis, Mexico",R/R
664851,Kyle Friedrichs,22-01-1992,32,"6' 1""",195,P,"San Diego, USA",R/R
670328,Juan Gámez,07-03-1994,30,"5' 11""",247,P,"Tucson, USA",R/R
658250,Tommy Lawrence,25-11-1990,33,"5' 11""",195,P,"West Haven, USA",R/R
653414,Luis Medina,14-02-1995,29,"5' 9""",185,SS,"Guasave, Mexico",R/R
666563,Jeff Singer,13-09-1993,31,"6' 0""",200,P,"Philadelphia, USA",L/L
592464,Mike Kickham,12-12-1988,35,"6' 4""",220,P,"St. Louis, USA",L/L
674707,Abraham Lopez,03-01-1996,28,"5' 11""",181,C,"Guasave, Mexico",R/R
692278,Luis Perez Ruiz,13-07-2001,23,"6' 1""",220,P,"Los Mochis, Mexico",R/R
573627,Kennys Vargas,01-08-1990,34,"6' 5""",290,IF,"Canovanas, Puerto Rico",S/R
698880,Juan Haro,29-01-2003,21,"5' 8""",171,C,,R/R
686526,Misael Lopez,08-05-2001,23,"6' 3""",242,P,"Los Mochis, Mexico",L/L
678405,Hansen Lopez,03-07-2000,24,"5' 9""",170,C,"Culiacan Rosales, Mexico",R/R
666502,Marcelo Martinez,10-08-1996,28,"6' 2""",190,P,"Reynosa, Mexico",L/L
628329,Rusney Castillo,09-07-1987,37,"5' 9""",207,OF,"Ciego de Avila, Cuba",R/R
673551,Rafael Vinales,01-07-1992,32,"5' 8""",197,C,"Manati, Las Tunas, Cuba",R/R
471679,Carlos Alberto Gastelum,29-10-1979,44,"5' 10""",165,2B,"Huatabampo, Mexico",R/R
660994,Bryant Aragon,10-04-1998,26,"6' 2""",160,C,"Ciudad Obregon, Mexico",L/R
692473,Christopher Escarrega,17-07-1999,25,"5' 9""",194,C,"Uriangato, Mexico",S/R
477581,Walter Silva,04-01-1977,47,"6' 1""",190,P,"Mazatlan, Mexico",R/R
670946,Matt Pobereyko,24-12-1991,31,"6' 3""",220,P,"Hammond, USA",R/R
669315,Orlando Pina,09-04-1998,26,"5' 11""",218,C,"Ciudad Obregon, Mexico",R/R
800099,Edwin Cervantes,06-09-2004,20,"6' 3""",159,P,"Guasave, Mexico",L/L
462985,Franklin Morales,24-01-1986,38,"6' 1""",210,P,"San Juan de los Morros, Venezuela",L/L
666090,Saul Castellanos,10-05-1997,27,"6' 0""",170,P,"Jalostotitlan, Mexico",R/R
800102,Sergio Gastelum,27-01-2005,19,"5' 9""",187,SS,"La Jolla, USA",R/R
691803,Ricardo Green,01-12-2000,23,"6' 2""",188,P,"Tuxtla Gutierrez, Mexico",R/R
593471,Isaias Tejeda,28-10-1991,32,"6' 0""",195,C,"Santo Domingo, Dominican Republic",R/R
703865,Christian Crespo,30-01-2003,21,"6' 2""",190,P,"La Paz, MEX",R/R
554230,Amilcar Gaxiola,27-10-1990,33,"6' 0""",190,P,"Culiacan, Mexico",L/L
677175,Cesar Hernandez,17-02-1994,30,"5' 11""",188,C,"Hermosillo, Mexico",R/R
703245,Andres Sosa,07-11-1997,26,"5' 9""",210,C,"Hermosillo, Mexico",R/R
