id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
679001,Braulio Torres-Perez,09-04-1993,31,"5' 10""",210.0,P,"Auburn, USA",L/L
671246,Fabricio Macias,11-03-1998,26,"6' 0""",188.0,OF,"Saltillo, Mexico",R/R
700710,Anthony Herrera,04-03-1995,29,"5' 10""",170.0,P,"Houston, USA",R/R
667345,Miguel Gamboa,22-10-1997,26,"5' 11""",175.0,SS,"Cancun, Mexico",S/R
518402,Jose Alvarez,07-02-1989,35,"5' 11""",220.0,3B,"Tijuana, Mexico",R/R
584291,Rodolfo Aguilar,18-07-1989,35,"5' 9""",189.0,P,"Veracruz, Mexico",L/L
468368,Gabriel Gutierrez,24-11-1983,40,"5' 10""",205.0,C,"Guasave, Mexico",R/R
692798,Italo Motta,07-08-1998,26,"5' 11""",185.0,2B,"Mazaltan, Mexico",L/R
660840,Jose Lizarraga,27-08-1997,27,"5' 10""",170.0,C,"Mazatlan, Mexico",R/R
805721,Justin Byrd,21-07-1992,32,"6' 0""",205.0,OF,,L/R
691731,Brayan Munoz,13-08-2002,22,"5' 8""",176.0,P,"Escuinapa de Hidalgo, Mexico",L/L
692064,Jose Rodriguez,18-07-2001,23,"6' 6""",200.0,P,"Oaxaca, Mexico",S/R
682779,Jose Luna,02-12-1998,25,"6' 3""",177.0,P,"Los Mochis, Mexico",R/R
679893,Manuel Urias,08-03-2001,23,"6' 6""",243.0,P,"Ahome, Mexico",R/R
660842,Juan Uriarte,17-09-1997,27,"6' 0""",182.0,C,"Los Mochis, Mexico",R/R
429440,Edgar Gonzalez,23-02-1983,41,"6' 2""",210.0,P,"Monterrey, Mexico",R/R
681835,Jose Quezada,07-09-1995,29,"5' 9""",165.0,P,"Chihuahua, Mexico",R/R
803125,Jose Orrantia,11-07-1998,26,"5' 10""",165.0,OF,"Los Mochis, Mexico",R/R
703070,Loidel Chapelli,20-12-2001,22,"5' 9""",187.0,2B,"Camaguey, Cuba",L/R
622194,Bruce Maxwell,20-12-1990,33,"6' 1""",250.0,1B,"Weisbaden, Germany",L/R
677977,Edgar Robles,21-08-1996,28,"6' 2""",180.0,OF,"Ciudad Obregon, Mexico",L/L
622047,Fernando Perez,13-09-1993,31,"6' 0""",210.0,2B,"Ensenada, Mexico",L/R
554031,Jose Manuel Orozco,17-10-1990,33,"6' 0""",190.0,OF,"Mazatlan, Mexico",L/L
624221,Carlos Figueroa,10-04-1992,32,"5' 8""",220.0,OF,"Hermosillo, Mexico",S/R
644391,Scott Harkin,06-08-1991,33,"6' 2""",200.0,P,"Walnut Creek, USA",R/R
593755,Armando Araiza,19-06-1993,31,"5' 11""",205.0,C,"Magdalena de Kilo, Mexico",R/R
680643,Juan Mora,30-09-1999,25,"5' 9""",176.0,2B,"Mazatlan, Mexico",R/R
680771,Mateo Gil,24-07-2000,24,"6' 0""",180.0,3B,"Newport Beach, USA",R/R
594096,Gilberto Galaviz,04-09-1991,33,"6' 0""",180.0,C,"Los Mochis, Mexico",R/R
666817,Duilio Ochoa,02-08-1998,26,"6' 0""",180.0,P,"Culiacan, Mexico",R/R
676632,Bligh Madris,29-02-1996,28,"6' 0""",208.0,1B,"Las Vegas, USA",L/R
659253,Aldo Flores,30-09-1995,29,"5' 10""",168.0,IF,"Calvillo, Mexico",L/R
655212,Manuel Orduno,21-01-1996,28,"5' 10""",183.0,OF,"Ciudad Obregon, Mexico",R/R
616570,Daniel Sanchez,16-12-1992,31,"5' 10""",165.0,C,"Saltillo, Mexico",R/R
602345,Linder Castro,04-04-1991,33,"5' 10""",205.0,P,"Meredia, Mexico",R/R
495664,Ricardo Serrano,03-04-1986,38,"5' 9""",165.0,2B,"Gomez Palacio, Mexico",S/R
570620,Ivan Zavala,27-12-1986,37,"6' 3""",195.0,P,"Moroleon, Mexico",R/R
549930,Alberto Carreon,01-05-1988,36,"5' 9""",200.0,SS,"Guadalajara, Mexico",R/R
553868,Norman Elenes,10-07-1992,32,"6' 0""",175.0,P,"Culiacan, Mexico",L/R
805678,Joe Riley,30-09-1995,29,"6' 1""",205.0,P,"Alameda, USA",R/R
666563,Jeff Singer,13-09-1993,31,"6' 0""",200.0,P,"Philadelphia, USA",L/L
661150,Andres Martin,14-02-1997,27,"6' 0""",190.0,OF,"San Luis Rio Colorado, Mexico",R/R
447638,Issmael Salas,25-07-1982,42,"5' 9""",200.0,2B,"Tijuana, Mexico",R/R
683855,Carlos Viera,06-12-1988,35,"6' 4""",265.0,P,"Havana, Cuba",R/R
661149,Cristian Castillo,25-09-1994,30,"6' 0""",190.0,P,"Monterrey, Mexico",L/L
672438,Roberto Valenzuela,03-03-1995,29,"5' 9""",181.0,2B,"Obregon, Mexico",R/R
669483,Marcos Machado,27-06-1994,30,"5' 10""",174.0,P,"Rosarito, Mexico",L/L
666931,Jared Oliva,27-11-1995,28,"6' 1""",200.0,OF,"Santa Clarita, USA",R/R
532893,Ivan Salas,30-12-1990,33,"5' 11""",155.0,P,"Navojoa, Mexico",L/L
634325,Gabino Avalos,15-08-1994,30,"6' 2""",185.0,P,"Hermosillo, Mexico",L/L
489201,Roman Pena,02-09-1986,38,"6' 0""",190.0,OF,"Tijuana, Mexico",L/L
666929,Matt Hartman,28-02-1996,28,"6' 3""",220.0,P,"San Diego, USA",R/R
666728,Carlos Soto,27-04-1999,25,"6' 1""",225.0,C,"Los Mochio, Mexico",L/R
691388,Jonas Garibay,07-06-2000,24,"6' 4""",202.0,P,"San Agustin, Mexico",R/R
624645,Julian Leon,24-01-1996,28,"5' 11""",235.0,C,"Hermosillo, Mexico",R/R
703716,Anibal Cervantes,17-12-1996,27,"6' 3""",187.0,P,"Hermosillo, Mexico",R/R
672629,Gerardo Carrillo,13-09-1998,26,"6' 1""",170.0,P,"Guadalajara, Mexico",R/R
666015,Francisco Villegas,31-08-1997,27,"6' 2""",175.0,P,"Cuauhtemoc, Mexico",L/L
648097,Marco Antonio Rivas,23-09-1994,30,"5' 10""",185.0,P,"Hermosillo, Mexico",R/R
694947,Jesus Rios,27-12-2001,22,"6' 1""",190.0,P,"Mazatlan, Mexico",R/R
634496,Leo German,10-01-1993,31,"5' 9""",175.0,OF,"Culiacan, Mexico",R/R
571328,Jovany Lopez,11-04-1991,33,"5' 10""",175.0,P,"Los Mochis, Mexico",L/L
641632,Conner Greene,04-04-1995,29,"6' 4""",220.0,P,"Santa Monica, USA",R/R
692460,Taiki Sekine,28-06-1995,29,"5' 6""",157.0,OF,"Aichi, Japan",L/L
683138,Fernando Lozano,11-01-2000,24,"6' 2""",186.0,P,"Ensenada, Mexico",R/R
661265,Yoennis Yera,18-10-1989,34,"5' 7""",165.0,P,"Matanzas, Cuba",L/L
683030,Edwyn Valle,30-06-1988,36,"6' 1""",200.0,P,"Guasave, Mexico",R/R
680653,Denny Roman,30-09-1998,26,"5' 9""",180.0,P,"Zacatecas, Mexico",L/L
573627,Kennys Vargas,01-08-1990,34,"6' 5""",290.0,IF,"Canovanas, Puerto Rico",S/R
517370,Jimmy Paredes,25-11-1988,35,"6' 3""",230.0,OF,"Haina, Dominican Republic",S/R
585671,Juan Ramon Noriega,03-09-1990,34,"5' 7""",145.0,P,"Lagos de Moreno, Mexico",R/R
661311,Brandon Villarreal,25-11-1994,29,"5' 11""",170.0,IF,"Ciudad Obregon, Mexico",R/R
641538,Frank Duncan,30-01-1992,32,"6' 4""",215.0,P,"San Francisco, USA",R/R
687455,Juan Cossio,10-01-1999,25,"6' 0""",194.0,P,"La Paz, Mexico",R/R
802560,Ichiro Cano,07-02-2005,19,"5' 11""",175.0,2B,"San Jose del Cabo, Mexico",S/R
670940,Juan Pablo Lopez,17-02-1999,25,"6' 4""",222.0,P,"Guasave, Mexico",L/L
672754,Luis Cossio,12-12-1996,27,"6' 1""",185.0,OF,"Ensenada, Mexico",L/R
538079,Antonio Lamas,30-12-1989,34,"5' 9""",165.0,2B,"Chilapa, Mexico",R/R
701722,Sebastian Garcia,08-11-2002,21,"6' 0""",200.0,3B,"Culiacan, Mexico",R/R
677775,Javier Mireles,12-01-1996,28,"5' 9""",180.0,IF,"Saltillo, Mexico",R/R
703006,Jorge Sauceda,17-01-2002,22,"5' 10""",150.0,P,"Ciudad Obregon, Mexico",R/R
622661,Dallas Martinez,28-10-1994,29,"6' 0""",175.0,P,"Reynoso, Mexico",R/R
499926,Alex Liddi,14-08-1988,36,"6' 4""",225.0,3B,"San Remo, Italy",R/R
542979,Keon Broxton,07-05-1990,34,"6' 3""",200.0,OF,"Lakeland, USA",R/R
519434,Michael Wing,25-10-1988,35,"6' 1""",180.0,2B,"Pasadena, USA",R/R
501647,Wilin Rosario,23-02-1989,35,"5' 11""",225.0,1B,"Bonao, Dominican Republic",R/R
524648,Alejandro Gonzalez,18-10-1985,38,"5' 11""",155.0,OF,"Navojoa, Mexico",S/R
676020,Javier Sanchez,27-10-1999,24,"5' 11""",160.0,SS,"Los Mochis, Mexico",R/R
672606,Ricardo Hernandez,04-02-1998,26,"6' 1""",205.0,P,"Cuernevaca, Mexico",R/R
681944,Dean Nevarez,04-01-1997,27,"6' 0""",220.0,C,"Tijuana, Mexico",R/R
677916,Gerardo Gutierrez,15-09-1998,26,"6' 1""",190.0,P,"Akil, Mexico",R/R
540204,Ramon Rios,04-03-1988,36,"5' 10""",200.0,2B,"Guyamas, Sonora, Mexico",R/R
642590,Francisco Rios,06-05-1995,29,"6' 1""",180.0,P,"Monclova, Mexico",R/R
634495,Gilberto Carrera,16-11-1994,29,"5' 8""",185.0,2B,"Ciudad Obregon, Mexico",R/R
487019,Manuel Flores,20-02-1986,38,"6' 2""",200.0,P,"Chicxuluib, Mexico",R/R
553891,Leonardo Reginatto,10-04-1990,34,"6' 2""",180.0,3B,"Curitiba, Brazil",R/R
693408,Raico Santos,20-04-1994,30,"5' 9""",191.0,OF,"Bayamo, Cuba",L/L
807580,Diego Ramirez,15-05-1998,26,,,,,R/R
692272,Javier Zenizo,13-01-2003,21,"5' 8""",160.0,P,"Mexicali, Mexico",R/R
663796,Coco Montes,07-10-1996,28,"6' 0""",200.0,2B,"Miami, USA",R/R
800078,Augusto Mendieta,19-08-2004,20,"5' 11""",190.0,P,"Ciudad Valles, Mexico",R/R
484132,Thomas Melgarejo,10-01-1987,37,"6' 1""",220.0,P,"Minatitlan, Mexico",L/L
678368,Valente Bellozo,04-01-2000,24,"5' 10""",208.0,P,"Mexicali, Mexico",R/R
643320,Nick Gardewine,15-08-1993,31,"6' 1""",179.0,P,"Effingham, USA",R/R
665870,Kevin Zamudio,23-08-1997,27,"6' 0""",200.0,1B,"Tijuana, Mexico",R/R
664482,Gonzalo Ochoa,11-04-1993,31,"6' 2""",201.0,P,"Guadalupe, Mexico",R/R
692271,Jose Luis Reyes,20-08-2002,22,"6' 3""",190.0,P,"Mexicali, Mexico",R/R
657634,Grant Kay,29-05-1993,31,"6' 0""",185.0,3B,"Omaha, USA",R/R
660610,Carlos De Leon,28-06-1997,27,"6' 1""",180.0,C,"Cadereyeta Jimenez, Mexico",R/R
701432,Orlando Gonzalez,22-11-2002,21,"6' 1""",220.0,P,"Tepatitlan, Mexico",R/R
595413,Kenneth Sigman,09-09-1989,35,"6' 1""",205.0,P,"Tucson, USA",S/R
642221,Kean Wong,17-04-1995,29,"5' 9""",189.0,2B,"Hilo, USA",L/R
641995,Roel Ramírez,26-05-1995,29,"6' 0""",235.0,P,"Laredo, USA",R/R
678405,Hansen Lopez,03-07-2000,24,"5' 9""",170.0,C,"Culiacan Rosales, Mexico",R/R
571776,Kurt Heyer,23-01-1991,33,"6' 2""",185.0,P,"Huntington Beach, USA",L/R
676595,Jake Scheiner,13-08-1995,29,"6' 1""",200.0,3B,"San Mateo, USA",R/R
495646,Manuel Baez,20-05-1988,36,"6' 0""",209.0,P,"Nuevo Leon, Mexico",R/R
434562,Chris Roberson,23-08-1979,45,"6' 2""",180.0,OF,"Oakland, USA",S/R
515808,Gabriel Garcia,11-05-1989,35,"5' 11""",140.0,P,"Charallave, Venezuela",L/L
543611,Danny Ortiz,05-01-1990,34,"5' 11""",190.0,OF,"Caguas, Puerto Rico",L/L
692068,Erubiel Armenta,11-03-2000,24,"6' 3""",189.0,P,"Tijuana, Mexico",L/L
607162,Onelki Garcia,02-08-1989,35,"6' 3""",225.0,P,"Guantanamo, Cuba",L/L
805441,Andres Figueroa,07-03-1999,25,"6' 1""",185.0,C,"Hermosillo, Mexico",R/R
672550,Danis Correa,26-08-1999,25,"5' 11""",150.0,P,"Cartagena, Colombia",R/R
665817,Martin Buitimea,14-04-1998,26,"6' 1""",155.0,P,"Huatabampo, Mexico",R/R
692401,Juan Salas,14-02-2003,21,"6' 0""",189.0,P,"Monterrey, Mexico",R/R
650531,Brad Zunica,21-10-1995,28,"6' 6""",254.0,1B,"Harvey, USA",L/R
686317,Edgar Manzo,24-10-2000,23,"5' 11""",181.0,P,"Guadalajara, Mexico",R/R
468359,Olmo Rosario,24-08-1980,44,"6' 0""",185.0,SS,"Haina, Dominican Republic",R/R
675585,Jorge Gonzalez,28-05-1998,26,"6' 0""",196.0,OF,"Guadalajara, Mexico",L/R
641750,Tanner Kiest,16-09-1994,30,"6' 3""",200.0,P,"Yucaipa, USA",R/R
682761,Josuan Hernandez,30-01-1994,30,"5' 8""",190.0,IF,"Havana, Cuba",R/R
570664,Carlos Vazquez,03-09-1991,33,"5' 11""",180.0,P,"Ciudad Nezahualcoyotl, Mexico",L/L
678767,Jose Zepeda,01-10-2000,24,"5' 11""",155.0,2B,"Santiago Ixcuintla, Mexico",R/R
802594,Adrian Gonzalez,17-08-1996,28,"6' 2""",230.0,P,"Monterrey, Mexico",R/R
554230,Amilcar Gaxiola,27-10-1990,33,"6' 0""",190.0,P,"Culiacan, Mexico",L/L
663550,Trey Cabbage,03-05-1997,27,"6' 2""",204.0,OF,"Knoxville, USA",L/R
571787,David Holmberg,19-07-1991,33,"6' 3""",245.0,P,"Houston, USA",R/L
807596,Christian Lucero,05-11-2004,19,"5' 10""",185.0,OF,,R/R
624646,Lenix Osuna,11-11-1995,28,"6' 1""",220.0,P,"Los Mochis, Mexico",R/R
623412,Geoff Broussard,21-09-1990,34,"6' 0""",185.0,P,"Montclair, USA",R/R
515189,Japhet Amador,19-01-1987,37,"6' 4""",310.0,1B,"Mulege, Mexico",R/R
571531,Sergio Burruel,22-07-1991,33,"5' 11""",210.0,C,"Phoenix, USA",L/R
497575,Manny Rodriguez,28-07-1982,42,"5' 10""",187.0,2B,"Guasave, Sinaloa, Mexico",R/R
550339,Irwin Delgado,15-06-1989,35,"5' 9""",190.0,P,"Mexicali, Mexico",L/L
672361,Agustin Ruiz,23-09-1999,25,"6' 2""",215.0,OF,"Villahermosa, Mexico",L/R
682608,Peyton Gray,02-06-1995,29,"6' 4""",235.0,P,"Columbus, USA",R/R
660674,Alberto Guerrero,13-12-1997,26,"6' 4""",267.0,P,"Pacora, Panama",R/R
685719,Fernando Sanchez,13-09-2000,24,"6' 0""",198.0,P,"Ciudad Obregon, Mexico",L/L
672693,Martin Carrasco,22-11-1999,24,"6' 0""",165.0,P,"Tijuana, Mexico",R/R
616571,Rogelio Martinez,22-09-1991,33,"5' 10""",170.0,P,"Lagos de Moreno, Mexico",R/R
807586,Omar Araujo,07-02-1999,25,"6' 1""",220.0,P,"El Naranjo, Mexico",R/R
592165,Brandon Brennan,26-07-1991,33,"6' 4""",207.0,P,"Mission Viejo, USA",R/R
656965,Chase Simpson,17-02-1992,32,"6' 1""",210.0,3B,"Dallas, USA",S/R
806461,Luis Ochoa,19-06-2001,23,"6' 3""",185.0,P,"Hermosillo, Mexico",R/R
472421,Heriberto Ruelas,28-05-1982,42,"6' 2""",235.0,P,"Los Mochis, Mexico",L/L
571329,Jesus Barraza,03-11-1990,33,"5' 11""",180.0,P,"Mazatlan, Mexico",R/R
685736,Cristian Mejia,20-07-1999,25,"6' 1""",192.0,C,"Gusave, Mexico",R/R
661312,Alfredo Meza,17-01-1996,28,"5' 11""",185.0,C,"Caborca, Mexico",R/R
680023,Daniel Mercado,09-03-1996,28,"6' 0""",190.0,C,"Nogales, Mexico",R/R
657053,Touki Toussaint,20-06-1996,28,"6' 3""",215.0,P,"Pembroke Pines, USA",R/R
593604,Alberto Baldonado,01-02-1993,31,"6' 5""",270.0,P,"Colon, Panama",L/L
643549,Taylor Snyder,28-09-1994,30,"6' 1""",165.0,SS,"Elk Ridge, USA",R/R
670084,Nick Heath,27-11-1993,30,"6' 1""",190.0,OF,"Atlanta, USA",L/L
685763,Jonatan Bernal,29-06-2002,22,"6' 1""",194.0,P,"Mazatlan, Mexico",R/R
595937,Shawon Dunston Jr.,05-02-1993,31,"6' 2""",195.0,OF,"Fremont, USA",L/R
608841,Joey Meneses,06-05-1992,32,"6' 3""",235.0,1B,"Culiacan, Mexico",R/R
656448,Stone Garrett,22-11-1995,28,"6' 1""",228.0,OF,"Sugar Land, USA",R/R
400141,Horacio Ramirez,24-11-1979,44,"6' 1""",220.0,P,"Carson, USA",L/L
691490,German Duarte,30-10-2002,21,"5' 10""",198.0,C,"Hermosillo, Mexico",R/R
666784,Omar Estévez,25-02-1998,26,"5' 10""",185.0,2B,"Matanzas, Cuba",R/R
672959,Hayato Takagi,13-07-1989,35,"5' 8""",199.0,P,,R/R
585691,Luis Niebla,04-01-1991,33,"6' 4""",185.0,P,"El Fuerte, Mexico",R/R
602513,Gonzalo Sanudo,10-01-1992,32,"6' 3""",235.0,P,"Tabasco, Mexico",L/R
800592,Lazaro Hernandez,18-02-1993,31,"6' 2""",184.0,IF,"Pinar del Rio, Cuba",R/R
598724,Manuel Boscan,10-03-1993,31,"6' 0""",160.0,2B,"Maracaibo, Venezuela",S/R
703896,Juan Pineda,04-02-2002,22,"6' 1""",177.0,P,,R/R
803167,Jonathan Lopez,22-05-2002,22,"6' 2""",176.0,P,"Puerto Penasco, Mexico",R/R
802580,Roberto Castro,10-08-2000,24,"6' 0""",180.0,OF,"Monclova, Mexico",L/R
606143,Alejandro Mejia,10-03-1993,31,"6' 4""",195.0,3B,"Santo Domingo, Dominican Republic",R/R
692270,Antonio Castaneda,10-09-2001,23,"5' 9""",182.0,OF,"Mexicali, Mexico",L/L
807608,Jose Mora,26-10-2001,22,"6' 2""",216.0,P,"Hermosillo, Mexico",R/R
696116,Hector Estrada,08-08-1998,26,"6' 0""",180.0,OF,,L/L
685692,Vicente Valenzuela,01-06-2001,23,"5' 9""",143.0,P,"Los Mochis, Mexico",R/R
672757,Miguel Lopez,02-08-1998,26,"6' 1""",206.0,C,"Ahome, Mexico",R/R
703060,Alejandro Urias,15-06-2002,22,"6' 0""",183.0,C,"Los Mochis, Mexico",R/R
